book_id,gutenberg_id,title,pattern
45974,1031,"Charmides, and Other Poems",section1
3420,1033,"Rose o' the River",section1
45414,1036,"Joe Wilson and His Mates",section1
39778,1037,"The Life of John Bunyan",section1
44427,1038,Style,section1
41507,1039,"Missionary Travels and Researches in South Africa",section1
69901,1040,"The Three Taverns: A Book of Poems",end_marker
36706,1042,"A Reading of Life, with Other Poems",section1
33891,1043,"The Story of Evolution",section1
32938,1044,"Extract from Captain Stormfield's Visit to Heaven",section1
37468,1045,"Venus and Adonis",section1
73446,1046,"God, the Invisible King",end_marker
70284,1047,"The New Machiavelli",end_marker
6429,1050,"The Dark Lady of the Sonnets",end_marker
42010,1052,"Step by Step; Or, Tidy's Way to Freedom",section1
48550,1053,"Within the Tides: Tales",section1
48258,1054,"A Collection of Ballads",section1
42485,1055,"'Twixt Land & Sea: Tales",section1
416,1056,"Martin Eden",section1
7266,1057,"Poems, with The Ballad of Reading Gaol",section1
5511,1059,"The World Set Free",section1
47525,1062,"First Project Gutenberg Collection of Edgar Allan Poe",section1
42993,1063,"The Cask of Amontillado",section1
43933,1064,"The Masque of the Red Death",section1
38484,1074,"The Sea-Wolf",section1
31966,1075,"The Strength of the Strong",section1
70679,1078,"The Scouts of the Valley",end_marker
38763,1080,"A Modest Proposal For preventing the children of poor people in Ireland, from being a burden on their parents or country, and for making them beneficial to the publick",section1
31870,1081,"Dead Souls",section1
75127,1084,"Recipes Tried and True",file_named
68656,1085,"Life of John Sterling",end_marker
32531,1086,"A Horse's Tale",section1
37913,1087,Baartock,section1
34009,1088,"Rolf in the Woods",section1
37210,1089,"Moon-Face, and Other Stories",section1
43654,1090,"The Bickerstaff-Partridge Papers",section1
46862,1091,"On Heroes, Hero-Worship, and the Heroic in History",section1
5219,1095,"The Light of the Western Stars",section1
47429,1096,"The Faith of Men",section1
43275,1097,"Mrs. Warren's Profession",section1
48425,1098,"The Turmoil: A Novel",section1
41511,1099,"The Riverman",section1
50900,1117,"King Henry IV, Part 2",section1
49185,1121,"As You Like It",section1
19123,1124,"Troilus and Cressida",section1
54241,1129,"The Tragedy of Macbeth",section1
21721,1130,"Antony and Cleopatra",section1
21063,1137,"A Lover's Complaint",section1
26173,1138,"The Research Magnificent",section1
19612,1139,"Fisherman's Luck and Some Other Uncertain Things",section1
51837,1143,"Notes on Life & Letters",section1
52306,1144,"In the Cage",section1
16976,1146,"The Journal of a Voyage to Lisbon",end_marker
10157,1147,"A Journey from This World to the Next",end_marker
24062,1152,"The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",section1
26893,1153,"The Chessmen of Mars",section1
27646,1154,"The Voyages of Doctor Dolittle",section1
23124,1155,"The Secret Adversary",section1
63727,1157,"Damaged Goods The great play ""Les avariés"" by Brieux, novelized with the approval of the author",end_marker
28383,1162,"The Jacket (The Star-Rover)",section1
22628,1163,Adventure,section1
22154,1164,"The iron heel",section1
28677,1165,"The Little Book of Modern Verse A Selection from the Work of Contemporaneous American Poets",section1
64827,1166,"The Second Book of Modern Verse A Selection from the Work of Contemporaneous American Poets",file_named
59494,1167,"A Strange Disappearance",end_marker
64133,1168,"The Pool in the Desert",end_marker
52802,1172,"The Cavalry General",section1
53747,1175,Hiero,section1
53463,1181,"The Symposium",section1
15690,1183,"The Return of Dr. Fu-Manchu",end_marker
53078,1186,Poems,section1
51330,1188,"The Lair of the White Worm",section1
22058,1190,"The Jolly Corner",section1
28958,1191,"The Double-Dealer: A Comedy",section1
28106,1196,"The Purse",section1
22724,1197,"Taras Bulba, and Other Tales",section1
27392,1198,"Robbery under Arms A Story of Life and Adventure in the Bush and in the Australian Goldfields",section1
24182,1199,"An Anthology of Australian Verse",section1
8676,1200,"Gargantua and Pantagruel",section1
39419,1202,"Tales of Unrest",section1
45905,1203,"Dolly Dialogues",section1
45435,1204,"Cabin Fever",section1
30821,1214,"The Street of Seven Stars",section1
35374,1215,"The Elixir of Life",section1
76270,1216,"Reflections on the Decline of Science in England, and on Some of Its Causes",end_marker
76948,1218,"The Adventures of Jimmie Dale",end_marker
71119,1221,"A Preliminary Revision of the North American Species of Cactus, Anhalonium, and Lophophora",file_named
35871,1223,Ursula,section1
36341,1224,"Sidney Lanier",section1
29818,1225,"Faraday as a Discoverer",section1
71952,1226,"The Journal of Abnormal Psychology, Volume 10",file_named
75872,1229,"Select Poems of Sidney Lanier",file_named
40429,1233,"The Origin and Nature of the Emotions; Miscellaneous Papers",section1
41173,1234,"Organic Syntheses An Annual Publication of Satisfactory Methods for the Preparation of Organic Chemicals",section1
44008,1235,"Captain Fracasse",section1
8011,1236,"First Across the Continent The Story of the Exploring Expedition of Lewis and Clark in 1804-5-6",end_marker
9729,1238,"The City of Dreadful Night",end_marker
32462,1240,"The Playboy of the Western World: A Comedy in Three Acts",section1
38118,1241,"The Well of the Saints: A Comedy in Three Acts",section1
75421,1242,"Unconscious Comedians",end_marker
38509,1246,"The House of Dust: A Symphony",section1
31891,1247,"Second April",section1
37810,1248,"Last of the Great Scouts: The Life Story of William F. Cody [""Buffalo Bill""]",section1
33375,1249,Anthem,section1
43062,1251,"Le Morte d'Arthur: Volume 1",section1
46839,1257,"The three musketeers",section1
42142,1258,"Ten Years Later",section1
47826,1259,"Twenty years after",section1
41940,1260,"Jane Eyre: An Autobiography",section1
48569,1261,"Betty Zane",section1
1095,1263,"The Glimpses of the Moon",end_marker
344,1264,"The Wheels of Chance: A Bicycling Idyll",section1
48185,1266,"Lavender and Old Lace",section1
42506,1267,"Kai Lung's Golden Hours",section1
46423,1268,"The Mysterious Island",section1
43516,1269,"The soul of a bishop",section1
36782,1270,"In Defense of Women",section1
33866,1271,"Bygone Beliefs: Being a Series of Excursions in the Byways of Thought",section1
69971,1272,"The Riddle of the Rhine: Chemical Strategy in Peace and War",file_named
33016,1276,"The Rhythm of Life, and Other Essays",section1
37441,1277,"Melmoth Reconciled",section1
32299,1278,"Penelope's English Experiences Being Extracts from the Commonplace Book of Penelope Hamilton",section1
38910,1279,"Poems and Songs of Robert Burns",section1
33301,1282,"Tom Swift Among the Diamond Makers; Or, The Secret of Phantom Mountain",section1
37341,1283,"Tom Swift and His Wizard Camera; Or, Thrilling Adventures While Taking Moving Pictures",section1
36872,1284,"Tom Swift and His Air Scout; Or, Uncle Sam's Mastery of the Sky",section1
33586,1285,"The Water Goats, and Other Troubles",section1
74089,1287,"The Poems of Goethe, Translated in the Original Metres",file_named
47905,1292,"The Way of the World",section1
42605,1293,"Sesame and Lilies",section1
41847,1294,"The Firm of Nucingen",section1
48851,1295,"Ceres' Runaway, and Other Essays",section1
4881,1298,"The Virginian: A Horseman of the Plains",section1
21791,1302,"The Enemies of Books",section1
24616,1303,"The Scapegoat",section1
25547,1304,"Bulchevy's Book of English Verse",section1
21043,1305,"The Ball at Sceaux",section1
18403,1311,"If: A Play in Four Acts",section1
49210,1313,"Over the Sliprails",section1
49490,1314,"The Malefactor",section1
19055,1316,"Some Reminiscences",section1
18079,1318,"The Twin Hells A Thrilling Narrative of Life in the Kansas and Missouri Penitentiaries",section1
13966,1319,"Increasing Human Efficiency in Business A Contribution to the Psychology of Business",file_named
50221,1322,"Leaves of Grass",section1
54764,1323,"History of the Conquest of Peru With a Preliminary View of the Civilization of the Incas",end_marker
53825,1324,"Russia in 1919",section1
50975,1325,"Twenty Years at Hull House; with Autobiographical Notes",section1
17733,1327,"Elizabeth and Her German Garden",section1
19453,1329,"A Voyage to Arcturus",section1
68200,1331,"ABC's of Science",file_named
26031,1332,"Peter Pan in Kensington Gardens",section1
20314,1333,"Robert F. Murray (Author of the Scarlet Gown): His Poems; with a Memoir",section1
20028,1334,"Paul Kelver",section1
26507,1335,"The Ancien Régime",section1
52877,1340,"Autobiography of Andrew Dickson White — Volume 1",section1
57274,1341,"The Altruist in Politics",end_marker
53721,1347,"A New Philosophy : Henri Bergson",section1
57607,1348,"A Master's Degree",end_marker
51962,1349,Russia,section1
28315,1350,"The Country Doctor",section1
22649,1351,"The Chignecto Isthmus and Its First Settlers",section1
64755,1354,"Chronicles of Avonlea",end_marker
22085,1356,"The Cruise of the ""Cachalot"" Round the World After Sperm Whales",section1
28699,1357,"Madame Firmiani",section1
23555,1358,"Enoch Arden, &c.",section1
27995,1359,"A Guide to the Best Historical Novels and Tales",section1
24041,1360,"Historical Lectures and Essays",section1
26962,1361,"Tom Swift and His Giant Cannon; Or, The Longest Shots on Record",section1
27624,1366,"The Cloister and the Hearth",section1
23192,1367,Findelkind,section1
29089,1368,"When the World Shook Being an Account of the Great Adventure of Bastin, Bickley and Arbuthnot",section1
22493,1369,"Paz (La Fausse Maitresse)",section1
58352,1370,"Autobiography of Andrew Dickson White — Volume 2",file_named
51762,1371,"Astoria; Or, Anecdotes of an Enterprise Beyond the Rocky Mountains",section1
10089,1375,"New Chronicles of Rebecca",section1
52333,1376,"The Little White Bird; Or, Adventures in Kensington Gardens",section1
53322,1378,"The Land of Footprints",section1
10186,1381,"Poems — Volume 1",section1
52428,1382,"Poems — Volume 2",section1
51667,1385,"Lin McLean",section1
27532,1392,"The Seven Poor Travellers",section1
23468,1393,"Amours De Voyage",section1
23755,1394,"The Holly-Tree",section1
27059,1395,"Letters on Literature",section1
59974,1397,"The Ruins; Or, Meditation on the Revolutions of Empires and the Law of Nature",end_marker
65810,1398,"The Doré Lectures Being Sunday addresses at the Doré Gallery, London, given in connection with the Higher Thought Centre",file_named
43792,1400,"Great Expectations",section1
46718,1401,"Tarzan the Untamed",section1
5747,1402,"Where the Blue Begins",end_marker
5454,1405,"The Collection of Antiquities",end_marker
47566,1406,"The Perils of Certain English Prisoners",section1
43133,1407,"A Message from the Sea",section1
48281,1408,"The Natural History of Selborne",section1
41663,1409,"The Soul of the Far East",section1
38628,1410,"The Commission in Lunacy",section1
32013,1411,"Domestic Peace",section1
69361,1412,"Masterman Ready",file_named
32392,1416,"Mrs. Lirriper's Lodgings",section1
38057,1417,"Sons of the Soil",section1
34155,1418,"Country Sentiment",section1
33081,1420,"London's Underworld",section1
37509,1421,"Mrs. Lirriper's Legacy",section1
36654,1426,"The Recruit",section1
33746,1427,"A Drama on the Seashore",section1
38430,1428,"La Grenadiere",section1
32751,1429,"The Garden Party, and Other Stories",section1
48117,1430,"Beautiful Stories from Shakespeare",section1
42441,1431,"Trooper Peter Halket of Mashonaland",section1
1204,1435,"Miscellaneous Papers",section1
42060,1436,"A Voyage to Abyssinia",section1
48697,1437,Juana,section1
42763,1438,"No Name",section1
47210,1439,Dreams,section1
30710,1442,"The Kingdom of the Blind",section1
35257,1443,"Two Poets",section1
34514,1444,"The Voice of the City: Further Stories of the Four Million",section1
31650,1445,Aeroplanes,section1
76716,1447,"The Illustrious Prince",end_marker
45548,1452,"Native Life in South Africa Before and Since the European War and the Boer Rebellion",section1
39820,1453,"The Alkahest",section1
39348,1454,"Maitre Cornelius",section1
45828,1455,"The Hated Son",section1
8608,1456,"An Episode under the Terror",end_marker
7917,1458,"Dream Life and Real Life: A Little African Story",end_marker
3957,1461,"A Legend of Montrose",section1
41251,1462,"Some Roundabout Papers",section1
44082,1463,"The Private Papers of Henry Ryecroft",section1
44828,1464,"Contributions to All The Year Round",section1
40311,1465,"The Wreck of the Golden Mary",section1
7509,1467,"Some Christmas Stories",section1
8965,1469,Poems,section1
71886,1470,"The Fall of the Moghul Empire of Hindustan",file_named
36269,1472,"In a German Pension",section1
29738,1473,"The Absentee",section1
30215,1474,"The Illustrious Gaudissart",section1
35981,1475,"Gaudissart II",section1
35696,1481,"A Daughter of Eve",section1
71334,1483,"Forty Centuries of Ink Or, A chronological narrative concerning ink and its backgrounds, introducing incidental observations and deductions, parallels of time and color phenomena, bibliography, chemistry, poetical effusions, citations, anecdotes and curiosa together with some evidence respecting the evanescent character of most inks of to-day and an epitome of chemico-legal ink.",file_named
77525,1485,"The Use and Need of the Life of Carry A. Nation",file_named
